Time,Azimuth,PredRaw,PredPost
58543.8381829686,257.297297297297,18,18
58544.1426829686,256.576576576577,18,18
58544.1736829686,256.576576576577,18,18
58544.7981829685,168.288288288288,23,18
58544.8136829685,256.576576576577,18,18
58544.8646829684,258.018018018018,37,18
58544.8651829684,211.531531531532,34,18
58544.9406829684,168.288288288288,23,18
58545.0651829683,253.693693693694,18,18
58545.3141829683,257.837837837838,37,18
58545.3151829683,211.891891891892,34,18
58545.3696829682,257.657657657658,18,18
58545.4876829682,257.297297297297,37,18
58546.1061829682,258.378378378378,37,18
58546.1476829682,212.072072072072,34,18
58546.2411829682,211.531531531532,34,18
58546.2431829682,256.576576576577,18,18
58546.3661829681,257.477477477477,18,18
58546.3666829681,211.711711711712,34,18
58546.4746829681,167.927927927928,97,18
58546.4941829681,167.927927927928,97,18
58546.5006829681,256.756756756757,18,18
58546.5016829681,211.531531531532,34,18
58546.6336829681,167.747747747748,97,18
58546.634682968,256.756756756757,18,18
58546.635182968,210.990990990991,34,18
58546.679682968,167.747747747748,15,18
58546.785182968,256.396396396396,18,18
58546.796182968,256.576576576577,18,18
58546.8086829679,167.567567567568,15,18
58546.8101829679,210.990990990991,34,18
58547.2441829679,256.756756756757,18,18
58547.3476829678,256.396396396396,18,18
58547.3771829678,257.477477477477,37,18
58547.3786829678,212.072072072072,34,18
58547.7121829677,256.576576576577,37,18
58547.8476829677,257.297297297297,37,18
58547.8541829677,212.252252252252,34,18
58547.9111829677,257.477477477477,18,18
58547.9271829677,211.891891891892,34,18
58547.9296829677,256.576576576577,95,18
58547.9736829676,258.738738738739,95,18
58547.9976829676,253.153153153153,95,18
58548.0091829676,256.756756756757,95,18
58548.0096829676,211.891891891892,34,18
58548.1251829676,257.117117117117,37,18
58548.1261829676,212.072072072072,34,18
58548.1761829676,167.927927927928,97,18
58548.2591829675,258.378378378378,37,18
58548.2746829675,258.558558558559,37,18
58548.3161829675,167.027027027027,97,18
58548.3161829675,256.576576576577,37,18
58548.3171829675,212.252252252252,34,18
58548.3536829675,167.387387387387,97,18
58548.4906829675,257.657657657658,37,18
58548.4956829675,166.846846846847,97,18
58549.2996829674,256.936936936937,95,18
58549.3421829674,256.936936936937,95,18
58549.3571829674,212.072072072072,34,18
58549.3591829674,257.117117117117,95,18
58549.4261829674,257.117117117117,95,18
58549.4266829674,211.891891891892,34,18
58549.4971829673,256.936936936937,95,18
58549.6461829672,253.153153153153,95,18
58549.6731829672,252.972972972973,36,18
58549.6746829672,212.612612612613,34,18
58549.8301829672,257.477477477477,37,18
58549.8311829672,212.432432432432,34,18
58550.2496829672,256.756756756757,95,18
58550.3581829671,257.117117117117,95,18
58550.3816829671,256.936936936937,95,18
58550.3821829671,212.612612612613,34,18
58550.5206829671,256.756756756757,95,18
58550.756182967,257.117117117117,95,18
58550.756682967,212.252252252252,34,18
58550.801682967,167.567567567568,97,18
58550.862182967,256.936936936937,95,18
58550.862182967,212.072072072072,34,18
58550.9246829669,168.108108108108,97,18
58550.9251829669,212.432432432432,34,18
58550.9251829669,256.936936936937,95,18
58550.9476829669,167.567567567568,97,18
58550.9491829669,256.936936936937,95,18
58550.9496829669,212.072072072072,34,18
58551.3571829669,167.387387387387,97,18
58551.4576829669,258.198198198198,37,18
58551.4886829669,169.009009009009,97,18
58551.5076829668,257.117117117117,95,18
58551.5081829668,168.108108108108,97,18
58551.5081829668,212.612612612613,34,18
58552.1806829668,252.792792792793,95,18
58552.2746829668,169.72972972973,97,18
58552.2921829668,168.108108108108,97,18
58552.3696829667,257.297297297297,95,18
58552.3701829667,212.072072072072,34,18
58552.4236829667,168.468468468468,97,18
58552.4401829667,168.288288288288,97,18
58552.4411829667,212.432432432432,34,18
58552.4881829667,167.927927927928,97,18
58552.5031829666,256.756756756757,95,18
58552.5096829666,212.252252252252,34,18
58552.6291829666,168.288288288288,97,18
58552.6301829666,212.432432432432,17,18
58552.8406829665,256.756756756757,18,18
58552.8411829665,212.612612612613,34,18
58552.9636829665,256.936936936937,18,18
58553.1411829665,256.756756756757,18,18
58553.1631829664,256.936936936937,18,18
58553.6051829664,256.756756756757,18,18
58553.7641829664,257.117117117117,18,18
58553.7656829664,212.252252252252,34,18
58553.8591829663,256.936936936937,18,18
58553.8596829663,212.612612612613,34,18
58553.9871829663,167.747747747748,97,18
58554.0111829663,257.117117117117,18,18
58554.0116829663,212.072072072072,34,18
58554.1736829663,167.927927927928,97,18
58554.3156829662,257.477477477477,18,18
58554.3161829662,212.432432432432,34,18
58554.3216829662,168.288288288288,97,18
58554.5591829662,168.288288288288,97,18
58554.6256829662,212.432432432432,17,18
58554.6971829661,168.108108108108,97,18
58554.6976829661,212.612612612613,17,18
58554.6976829661,256.936936936937,18,18
58555.1071829661,257.117117117117,18,18
58555.2571829661,257.117117117117,18,18
58555.2601829661,212.432432432432,17,18
58555.340182966,257.117117117117,18,18
58555.359682966,256.936936936937,18,18
58555.360182966,212.252252252252,17,18
58555.428682966,256.936936936937,18,18
58555.429182966,212.432432432432,17,18
58555.491682966,256.936936936937,18,18
58555.8386829659,256.936936936937,18,18
58555.8391829659,212.612612612613,17,18
58555.9316829659,252.072072072072,18,18
58556.1616829659,257.117117117117,18,18
58556.2406829658,167.927927927928,97,18
58556.3581829658,167.927927927928,97,18
58556.3586829658,257.117117117117,18,18
58556.3726829658,167.747747747748,97,18
58556.3726829658,256.936936936937,18,18
58556.3741829658,212.432432432432,34,18
58556.7861829658,257.477477477477,18,18
58556.8151829657,256.936936936937,18,18
58556.8591829657,212.792792792793,34,18
58556.8646829656,256.936936936937,18,18
58556.8746829656,212.432432432432,34,18
58556.9326829656,257.117117117117,18,18
58556.9336829656,212.072072072072,34,18
58556.9726829655,167.387387387387,97,18
58556.9901829655,167.927927927928,97,18
58557.1166829655,168.108108108108,97,18
58557.1176829655,256.756756756757,18,18
58557.1181829655,212.792792792793,34,18
58557.2576829655,257.117117117117,95,18
58557.2851829655,257.117117117117,95,18
58557.4961829654,256.936936936937,95,18
58557.4961829654,212.432432432432,34,18
58557.5091829654,212.432432432432,34,18
58557.5091829654,256.936936936937,95,18
58557.6551829654,258.738738738739,37,18
58557.9231829654,257.117117117117,95,18
58558.0781829654,257.297297297297,95,18
58558.0786829654,212.612612612613,34,18
58558.1596829653,212.432432432432,34,18
58558.4371829653,257.297297297297,95,18
58558.4376829653,212.432432432432,34,18
58558.4706829653,167.747747747748,97,18
58558.4966829653,167.927927927928,97,18
58558.5076829653,257.117117117117,95,18
58558.5086829653,213.153153153153,34,18
58558.6251829652,167.747747747748,97,18
58558.6266829652,212.612612612613,34,18
58558.7761829652,257.117117117117,95,18
58559.2426829652,257.297297297297,95,18
58559.4206829651,167.747747747748,97,18
58559.4351829651,168.108108108108,97,18
58559.5706829651,168.288288288288,97,18
58559.5711829651,212.612612612613,34,18
58559.617182965,256.936936936937,95,18
58559.859682965,212.072072072072,34,18
58559.860182965,257.297297297297,95,18
58560.304682965,257.477477477477,95,18
58560.304682965,212.612612612613,34,18
58560.469182965,258.018018018018,95,18
58560.8696829649,257.117117117117,95,18
58560.8696829649,212.072072072072,34,18
58560.8901829649,212.972972972973,34,18
58561.1126829649,167.927927927928,97,18
58561.1136829649,257.297297297297,95,18
58561.2381829649,167.927927927928,97,18
58561.2386829649,257.297297297297,95,18
58561.2391829649,212.252252252252,34,18
58561.3631829648,257.297297297297,95,18
58561.3636829648,212.432432432432,34,18
58561.4836829648,167.747747747748,97,18
58561.6226829648,167.747747747748,97,18
58561.6236829648,212.612612612613,34,18
58561.8291829647,257.477477477477,18,18
58561.8296829647,212.432432432432,34,18
58561.9406829647,251.891891891892,95,18
58562.0636829646,257.477477477477,95,18
58562.1711829646,257.297297297297,95,18
58562.1881829646,257.297297297297,95,18
58562.2286829645,167.747747747748,97,18
58562.3811829645,168.108108108108,97,18
58562.3831829645,212.792792792793,34,18
58562.7281829644,257.297297297297,18,18
58562.7871829644,167.747747747748,97,18
58562.7931829644,168.108108108108,97,18
58562.8486829644,257.477477477477,18,18
58562.8486829644,212.432432432432,34,18
58562.8676829644,257.297297297297,18,18
58562.8681829643,212.792792792793,34,18
58562.9401829643,168.108108108108,97,18
58562.9411829643,212.252252252252,17,18
58562.9901829643,212.072072072072,17,18
58563.3071829643,257.477477477477,18,18
58563.3081829643,212.432432432432,34,18
58564.1031829642,257.477477477477,18,18
58564.2526829642,257.117117117117,18,18
58564.3621829642,257.297297297297,18,18
58564.3621829642,212.432432432432,34,18
58564.6701829641,167.927927927928,97,18
58564.8111829641,257.837837837838,18,18
58564.814682964,212.972972972973,17,18
58564.821682964,167.927927927928,97,18
58564.846182964,257.477477477477,18,18
58565.0526829639,167.927927927928,97,18
58565.0706829639,257.657657657658,18,18
58565.1921829639,167.747747747748,97,18
58565.1926829639,212.972972972973,17,18
58565.2416829638,257.837837837838,18,18
58565.5486829638,257.477477477477,18,18
58565.5491829638,212.792792792793,34,18
58565.5726829638,257.837837837838,18,18
58565.5731829638,212.792792792793,34,18
58565.8581829637,257.477477477477,18,18
58565.8586829637,212.792792792793,34,18
58565.9991829637,168.108108108108,97,18
58566.1186829637,257.837837837838,18,18
58566.1191829637,167.927927927928,97,18
58566.1196829637,212.792792792793,17,18
58566.1766829636,257.657657657658,18,18
58566.2861829636,213.153153153153,34,18
58566.3201829636,257.477477477477,18,18
58567.1001829636,168.108108108108,97,18
58567.1176829636,167.567567567568,97,18
58567.2441829635,167.927927927928,97,18
58567.2461829635,212.972972972973,17,18
58567.4396829635,212.792792792793,17,18
58567.4396829635,257.297297297297,18,18
58567.4871829635,251.171171171171,18,18
58567.4896829635,213.333333333333,34,18
58567.8046829634,258.018018018018,18,18
58567.8046829634,212.792792792793,17,18
58567.8326829634,257.477477477477,18,18
58567.8331829634,212.972972972973,17,18
58568.0541829634,257.477477477477,18,18
58568.1196829634,213.513513513514,34,18
58568.4176829634,167.747747747748,97,18
58568.5186829633,257.657657657658,18,18
58568.5506829633,168.288288288288,97,18
58568.5761829633,212.972972972973,17,18
58568.5766829633,168.108108108108,97,18
58568.5871829633,257.657657657658,18,18
58568.6011829633,257.657657657658,18,18
58568.7566829632,257.657657657658,18,18
58568.8506829632,213.513513513514,34,18
58568.8511829632,257.477477477477,18,18
58568.8666829632,257.297297297297,95,18
58568.8671829632,213.333333333333,34,18
58569.0101829632,167.567567567568,97,18
58569.0116829632,212.972972972973,34,18
58569.1691829632,168.288288288288,97,18
58569.3011829631,257.477477477477,95,18
58569.3016829631,213.153153153153,34,18
58569.3191829631,167.927927927928,97,18
58569.3201829631,213.153153153153,99,18
58569.6956829631,257.837837837838,95,18
58569.6956829631,213.333333333333,34,18
58569.7346829631,258.738738738739,95,18
58570.1496829631,213.333333333333,34,18
58570.307182963,168.108108108108,97,18
58570.308182963,258.018018018018,18,18
58570.358182963,257.837837837838,95,18
58570.358682963,213.153153153153,34,18
58570.417682963,258.198198198198,95,18
58570.435682963,213.333333333333,34,18
58570.441182963,257.837837837838,95,18
58570.4446829629,168.288288288288,97,18
58570.4836829629,213.333333333333,34,18
58570.7671829629,258.198198198198,95,18
58570.7926829629,257.837837837838,95,18
58570.7961829629,213.693693693694,34,18
58571.1216829629,213.513513513514,34,18
58571.2576829628,258.018018018018,95,18
58571.4341829628,167.927927927928,97,18
58571.5746829628,167.927927927928,97,18
58571.5761829628,212.972972972973,34,18
58571.6191829627,259.099099099099,95,18
58571.7491829627,258.198198198198,95,18
58571.7491829627,212.972972972973,34,18
58571.9341829627,212.792792792793,34,18
58571.9346829627,258.378378378378,95,18
58572.2171829627,250.810810810811,95,18
58572.6481829626,258.738738738739,95,18
58572.7326829626,167.747747747748,97,18
58572.8886829626,167.747747747748,97,18
58572.8901829626,213.153153153153,34,18
58573.1166829625,167.927927927928,97,18
58573.1171829625,258.198198198198,95,18
58573.1486829625,213.693693693694,34,18
58573.2476829625,167.927927927928,97,18
58573.2486829625,212.612612612613,34,18
58573.3651829625,258.378378378378,95,18
58573.3671829625,213.333333333333,34,18
58573.4796829625,258.558558558559,95,18
58573.6141829625,258.198198198198,95,18
58573.6146829625,213.153153153153,34,18
58573.6556829624,250.990990990991,18,18
58573.6581829624,214.054054054054,34,18
58573.8006829624,258.018018018018,95,18
58573.8006829624,212.972972972973,34,18
58573.8341829624,257.837837837838,95,18
58573.8351829624,213.153153153153,34,18
58573.8751829624,258.018018018018,95,18
58574.2446829623,258.198198198198,95,18
58574.3151829622,250.990990990991,95,18
58574.4051829622,258.198198198198,95,18
58574.4071829622,211.711711711712,34,18
58574.4191829622,168.108108108108,97,18
58574.5536829621,212.972972972973,34,18
58574.5541829621,167.927927927928,97,18
58574.7981829621,167.927927927928,97,18
58574.8566829621,212.792792792793,34,18
58574.8571829621,258.198198198198,95,18
58574.9211829621,169.009009009009,97,18
58574.9216829621,213.693693693694,34,18
58574.9336829621,168.288288288288,97,18
58574.9346829621,258.198198198198,95,18
58574.9351829621,212.432432432432,34,18
58575.304182962,258.018018018018,95,18
58575.305182962,212.612612612613,34,18
58575.945682962,167.927927927928,97,18
58576.002182962,258.558558558559,95,18
58576.015682962,259.099099099099,37,18
58576.071682962,168.108108108108,97,18
58576.071682962,213.333333333333,34,18
58576.100682962,258.018018018018,95,18
58576.2511829619,258.018018018018,95,18
58576.3016829619,258.738738738739,95,18
58576.3746829619,212.972972972973,34,18
58576.3746829619,258.018018018018,95,18
58576.4311829619,258.738738738739,95,18
58576.4321829619,212.972972972973,34,18
58576.4971829618,212.792792792793,34,18
58576.4976829618,258.198198198198,95,18
58576.7791829618,213.333333333333,34,18
58576.7976829618,258.378378378378,95,18
58576.7981829618,213.873873873874,34,18
58576.8336829618,213.693693693694,34,18
58576.9586829618,258.198198198198,95,18
58577.1731829617,258.378378378378,95,18
58577.4151829616,167.927927927928,97,18
58577.5741829616,168.288288288288,97,18
58577.5756829616,213.333333333333,34,18
58577.7981829616,168.648648648649,97,18
58577.8531829616,258.198198198198,95,18
58577.8541829616,212.972972972973,34,18
58577.9366829615,168.288288288288,97,18
58577.9371829615,258.198198198198,95,18
58577.9376829615,213.153153153153,34,18
58577.9666829615,168.648648648649,97,18
58577.9826829615,168.288288288288,97,18
58578.1321829615,168.288288288288,97,18
58578.1336829615,213.513513513514,34,18
58578.1676829615,258.918918918919,95,18
58578.3131829615,258.558558558559,95,18
58578.3136829615,212.972972972973,34,18
58578.8291829614,259.099099099099,95,18
58578.8451829614,258.378378378378,95,18
58578.9326829614,258.198198198198,95,18
58579.0626829614,258.198198198198,95,18
58579.0626829614,212.432432432432,34,18
58579.4416829613,258.378378378378,95,18
58579.4421829613,212.792792792793,34,18
58579.6651829613,167.747747747748,97,18
58579.8161829613,167.207207207207,97,18
58579.8251829613,212.972972972973,17,18
58579.8251829613,258.198198198198,18,18
58580.0521829612,257.837837837838,18,18
58580.2096829612,211.711711711712,34,18
58580.2111829612,258.378378378378,95,18
58580.2421829611,258.198198198198,95,18
58580.3081829611,250.27027027027,95,18
58580.3656829611,258.198198198198,95,18
58580.3666829611,213.333333333333,34,18
58580.413182961,168.288288288288,97,18
58580.440182961,167.927927927928,97,18
58580.550682961,212.612612612613,34,18
58580.551182961,167.927927927928,97,18
58580.551682961,258.198198198198,95,18
58580.878682961,213.873873873874,34,18
58580.933682961,258.378378378378,95,18
58580.934182961,213.513513513514,34,18
58580.9911829609,167.747747747748,97,18
58580.9916829609,258.558558558559,95,18
58580.9936829609,213.333333333333,34,18
58581.3136829609,258.198198198198,95,18
58581.3206829609,212.972972972973,34,18
58581.6471829608,258.918918918919,18,18
58581.7316829608,167.747747747748,97,18
58581.8776829608,167.387387387387,97,18
58581.8781829608,257.657657657658,18,18
58581.8786829608,212.972972972973,17,18
58582.1171829608,257.297297297297,18,18
58582.1481829607,213.333333333333,99,18
58582.1621829607,213.333333333333,17,18
58582.2476829607,258.018018018018,18,18
58582.2481829607,213.153153153153,34,18
58582.3641829607,258.198198198198,18,18
58582.3646829607,212.972972972973,34,18
58582.5031829607,259.099099099099,18,18
58582.8131829606,257.657657657658,95,18
58582.8141829606,213.513513513514,34,18
58583.6061829606,167.747747747748,97,18
58583.6061829606,258.918918918919,95,18
58583.7441829605,257.837837837838,95,18
58583.7551829605,167.387387387387,97,18
58583.8471829605,258.018018018018,95,18
58583.8641829605,258.018018018018,95,18
58583.8646829605,213.873873873874,34,18
58583.9811829604,168.108108108108,97,18
58583.9811829604,259.099099099099,95,18
58584.1101829604,167.747747747748,97,18
58584.1361829604,167.747747747748,97,18
58584.1366829604,258.018018018018,95,18
58584.1646829604,167.747747747748,97,18
58584.2951829604,214.234234234234,34,18
58584.2961829604,167.567567567568,97,18
58584.2966829604,258.018018018018,18,18
58584.3106829604,257.837837837838,18,18
58584.3106829604,168.108108108108,97,18
58584.3111829604,213.693693693694,17,18
58584.6426829604,214.594594594595,34,18
58584.8276829604,258.738738738739,18,18
58584.8501829603,258.918918918919,18,18
58584.9351829603,258.198198198198,18,18
58585.0791829603,258.378378378378,18,18
58585.0796829603,212.792792792793,34,18
58585.1631829602,213.693693693694,34,18
58585.4286829602,213.693693693694,34,18
58585.4286829602,257.657657657658,18,18
58585.6731829602,213.693693693694,34,18
58585.6831829602,167.567567567568,97,18
58585.8131829601,167.567567567568,97,18
58585.8151829601,213.873873873874,17,18
58585.8456829601,258.378378378378,18,18
58585.8461829601,214.054054054054,34,18
58586.1526829601,258.198198198198,18,18
58586.23668296,258.738738738739,95,18
58586.36268296,258.558558558559,95,18
58586.37868296,213.513513513514,34,18
58586.37868296,258.378378378378,95,18
58586.41218296,257.837837837838,95,18
58586.43168296,258.198198198198,95,18
58586.5601829599,258.378378378378,95,18
58586.5611829599,213.873873873874,34,18
58586.7801829599,259.099099099099,95,18
58586.8471829599,258.558558558559,95,18
58586.8476829599,214.954954954955,34,18
58586.8641829599,213.873873873874,34,18
58586.8721829598,258.918918918919,95,18
58586.9311829598,258.738738738739,37,18
58586.9321829598,214.054054054054,34,18
58586.9921829597,258.918918918919,37,18
58586.9971829597,250.09009009009,95,18
58587.1676829597,258.918918918919,37,18
58587.2546829596,258.918918918919,37,18
58587.3426829596,259.099099099099,37,18
58587.3686829596,258.918918918919,37,18
58587.3766829596,167.567567567568,97,18
58587.4411829595,258.918918918919,37,18
58587.5001829595,167.027027027027,97,18
58587.5006829595,258.378378378378,37,18
58587.5016829595,213.873873873874,34,18
58587.5521829595,258.918918918919,37,37
58587.6151829594,258.738738738739,37,37
58587.6431829594,258.918918918919,37,37
58587.7226829594,258.918918918919,37,37
58587.9456829593,259.099099099099,37,37
58587.9966829593,258.738738738739,37,37
58588.0166829593,258.918918918919,37,37
58588.0996829593,259.099099099099,37,37
58588.1446829592,157.657657657658,97,37
58588.2816829592,258.918918918919,37,37
58588.3041829592,259.099099099099,37,37
58588.3616829592,258.018018018018,95,37
58588.3856829592,258.918918918919,37,37
58588.3926829591,214.054054054054,34,37
58588.4336829591,258.918918918919,37,37
58588.4341829591,213.693693693694,34,37
58588.4601829591,258.918918918919,37,37
58588.4856829591,258.738738738739,95,37
58588.495182959,212.612612612613,34,37
58588.615182959,258.738738738739,95,37
58588.616682959,213.513513513514,34,37
58588.666682959,259.099099099099,37,37
58588.7156829589,249.72972972973,36,37
58588.7536829589,258.918918918919,95,37
58588.7831829588,258.918918918919,37,37
58588.8301829588,167.747747747748,97,37
58588.8311829588,213.873873873874,34,37
58588.8536829588,213.693693693694,34,37
58588.8536829588,167.747747747748,97,37
58588.8686829587,259.099099099099,37,37
58588.9261829587,258.018018018018,95,37
58588.9556829587,258.918918918919,37,37
58588.9981829586,258.918918918919,37,37
58589.1261829586,215.135135135135,34,37
58589.1431829586,214.234234234234,34,37
58589.2121829586,166.846846846847,97,37
58589.2301829586,167.387387387387,97,37
58589.3656829586,167.027027027027,97,37
58589.3661829586,258.918918918919,37,37
58589.3671829586,213.873873873874,34,37
58589.5391829585,259.279279279279,37,37
58589.6236829585,167.567567567568,97,37
58589.7471829585,167.207207207207,97,37
58589.7481829584,214.234234234234,34,37
58589.7776829584,166.306306306306,97,37
58589.7781829584,259.099099099099,37,37
58589.7956829584,258.918918918919,37,37
58589.7961829584,167.027027027027,97,37
58589.8766829584,259.459459459459,37,37
58589.8796829584,214.234234234234,34,37
58589.9466829583,167.027027027027,97,37
58589.9471829583,258.918918918919,37,37
58589.9481829583,214.594594594595,34,37
58590.2816829583,214.954954954955,34,37
58590.7286829583,166.846846846847,97,37
58590.8776829582,166.666666666667,97,37
58590.8781829582,213.873873873874,34,37
58590.8781829582,259.279279279279,95,37
58591.2931829582,258.738738738739,95,37
58591.3136829582,258.918918918919,95,37
58591.3731829582,258.738738738739,95,37
58591.3736829582,214.054054054054,34,37
58591.4291829581,259.279279279279,95,37
58591.4296829581,214.234234234234,34,37
58591.4846829581,166.486486486486,97,37
58591.4956829581,249.72972972973,18,37
58591.4986829581,214.234234234234,34,37
58591.4986829581,259.099099099099,95,37
58591.6756829581,258.918918918919,95,37
58591.8171829581,259.099099099099,95,37
58591.817682958,214.594594594595,34,37
58591.844182958,213.873873873874,34,37
58591.844182958,259.279279279279,95,37
58592.355182958,259.099099099099,95,37
58592.6121829579,166.486486486486,97,37
58592.7601829579,166.306306306306,97,37
58592.7601829579,259.279279279279,18,37
58592.7606829579,214.774774774775,34,37
58592.8596829579,258.738738738739,18,37
58592.8596829579,214.414414414414,34,37
58592.9151829579,215.495495495496,34,37
58592.9196829579,258.378378378378,18,37
58593.0106829579,249.369369369369,18,37
58593.5516829578,166.306306306306,97,37
58593.6936829578,166.306306306306,97,37
58593.6951829578,214.414414414414,17,37
58594.0281829578,258.918918918919,18,37
58594.1571829577,214.414414414414,34,37
58594.3591829577,258.918918918919,18,37
58594.3596829577,214.414414414414,34,37
58594.4326829577,259.099099099099,18,37
58594.4326829577,214.414414414414,34,37
58595.0451829577,165.945945945946,97,37
58595.0641829576,259.63963963964,18,37
58595.2016829576,166.126126126126,97,37
58595.2036829576,214.594594594595,17,37
58595.2256829575,258.918918918919,18,37
58595.2406829575,259.279279279279,18,37
58595.3601829575,259.279279279279,18,37
58595.3756829575,259.099099099099,18,37
58595.4401829575,166.486486486486,97,37
58595.5651829575,166.306306306306,97,37
58595.5661829575,214.414414414414,17,37
58595.7881829574,166.126126126126,97,37
58595.7906829574,166.126126126126,97,37
58595.8061829574,166.126126126126,97,37
58595.9491829574,166.126126126126,97,37
58595.9501829574,214.594594594595,17,37
58595.9926829574,213.873873873874,17,37
58596.3616829574,259.279279279279,18,37
58596.5141829574,259.279279279279,18,37
58596.5146829573,214.054054054054,34,37
58597.1081829573,165.945945945946,97,37
58597.1501829573,214.774774774775,17,37
58597.1716829573,249.369369369369,18,37
58597.2436829573,165.765765765766,97,37
58597.2451829573,213.873873873874,17,37
58597.3026829572,259.279279279279,18,37
58597.3516829572,259.279279279279,18,37
58597.3521829572,213.693693693694,34,37
58597.4261829572,259.279279279279,18,37
58597.4271829572,214.414414414414,34,37
58597.4811829571,259.279279279279,18,37
58597.4961829571,259.099099099099,95,37
58597.6081829571,258.738738738739,95,37
58597.6246829571,259.099099099099,95,37
58597.6591829571,249.54954954955,18,37
58597.6606829571,157.477477477477,97,37
58597.6701829571,259.279279279279,18,37
58597.731682957,249.54954954955,18,37
58597.793682957,259.459459459459,18,37
58597.815182957,259.459459459459,18,37
58597.816682957,214.054054054054,34,37
58597.832682957,259.279279279279,18,37
58597.833182957,214.594594594595,34,37
58598.224182957,165.585585585586,97,37
58598.2506829569,165.405405405405,97,37
58598.2641829569,260.0,18,37
58598.3936829568,165.585585585586,97,37
58598.3946829568,214.234234234234,17,37
58598.8621829568,260.0,18,37
58598.8626829568,213.693693693694,17,37
58598.8716829568,215.495495495496,100,37
58598.9206829568,259.81981981982,18,37
58598.9256829568,212.612612612613,17,37
58598.9936829567,249.369369369369,18,37
58598.9966829567,215.135135135135,34,37
58598.9971829567,259.459459459459,18,37
58599.3681829567,165.585585585586,97,37
58599.5106829567,165.765765765766,97,37
58599.5121829567,214.234234234234,17,37
58599.8221829566,259.279279279279,18,37
58599.8401829566,259.099099099099,18,37
58600.0601829566,260.0,18,37
58600.0606829566,214.234234234234,34,37
58600.1146829566,165.405405405405,97,37
58600.1166829566,258.738738738739,18,37
58600.1416829565,158.018018018018,97,37
58600.1561829565,158.198198198198,97,37
58600.2441829565,165.225225225225,97,37
58600.2491829565,259.63963963964,18,37
58600.2496829565,212.972972972973,17,37
58600.3606829565,259.81981981982,18,37
58600.3661829565,214.054054054054,17,37
58600.4931829564,259.63963963964,18,37
58600.6211829564,260.0,18,37
58600.6506829564,260.18018018018,18,37
58600.8401829564,214.054054054054,34,37
58600.8596829564,165.405405405405,97,37
58601.0131829563,165.405405405405,97,37
58601.0151829563,214.054054054054,17,37
58601.6256829563,259.81981981982,95,37
58601.8376829563,259.63963963964,95,37
58601.8381829563,214.054054054054,34,37
58601.8551829562,259.81981981982,95,37
58601.8551829562,214.054054054054,34,37
58602.3571829562,259.81981981982,95,37
58602.5051829562,259.81981981982,95,37
58602.8796829562,259.459459459459,95,37
58602.8801829562,214.054054054054,34,37
58603.3166829562,165.045045045045,97,37
58603.3246829561,258.918918918919,18,37
58603.3646829561,214.234234234234,34,37
58603.3646829561,258.558558558559,18,37
58603.4256829561,165.585585585586,97,37
58603.4436829561,165.225225225225,97,37
58603.673182956,164.864864864865,97,37
58603.825682956,164.864864864865,97,37
58603.826682956,214.414414414414,17,37
58603.846182956,259.459459459459,18,37
58603.847182956,214.414414414414,17,37
58604.2376829559,259.279279279279,18,37
58604.3711829559,259.459459459459,18,37
58604.6071829559,164.864864864865,97,37
58604.7446829559,164.504504504504,97,37
58604.7461829559,214.414414414414,17,37
58604.8616829559,258.918918918919,18,37
58604.8626829558,214.054054054054,17,37
58605.3361829558,258.738738738739,18,37
58605.5076829558,259.279279279279,18,37
58605.5081829558,214.234234234234,99,37
58605.8706829558,259.099099099099,18,37
58605.8706829558,213.693693693694,17,37
58606.1531829558,213.873873873874,17,37
58606.3556829558,259.279279279279,18,37
58606.3561829558,213.873873873874,99,37
58606.6956829557,164.504504504504,97,37
58606.7886829557,258.198198198198,18,37
58606.7896829557,214.054054054054,99,37
58606.7896829557,259.459459459459,18,37
58606.8101829557,258.918918918919,18,37
58606.8191829557,164.324324324324,97,37
58606.8196829557,214.054054054054,17,37
58607.1546829557,214.954954954955,99,37
58607.2501829556,258.558558558559,18,37
58607.3521829556,258.378378378378,18,37
58607.3746829556,258.738738738739,18,37
58607.4246829555,164.684684684685,97,37
58607.5671829555,164.684684684685,97,37
58607.5686829555,214.774774774775,17,37
58607.8361829555,157.657657657658,97,37
58607.8536829555,259.099099099099,18,37
58607.8541829554,214.234234234234,34,37
58607.9566829554,259.279279279279,18,37
58607.9596829554,214.594594594595,99,37
58608.1516829554,259.63963963964,18,37
58608.1526829554,214.234234234234,99,37
58608.1716829554,259.459459459459,18,37
58608.2286829554,249.54954954955,18,37
58608.2716829553,213.873873873874,34,37
58608.2866829553,214.954954954955,34,37
58608.3026829553,260.0,95,37
58608.3591829553,164.864864864865,97,37
58608.5031829553,164.864864864865,97,37
58608.5041829553,214.594594594595,99,37
58608.5631829553,165.045045045045,97,37
58608.6861829552,165.045045045045,97,37
58608.6871829552,214.234234234234,17,37
58608.7016829552,215.135135135135,99,37
58608.7021829552,165.225225225225,97,37
58609.1536829552,215.135135135135,17,37
58609.3551829552,214.594594594595,17,37
58609.3746829552,214.414414414414,17,37
58609.6591829552,214.774774774775,99,37
58609.6656829552,164.684684684685,97,37
58609.8086829551,164.684684684685,97,37
58609.8156829551,214.414414414414,17,37
58610.058182955,164.504504504504,97,37
58610.200682955,164.864864864865,97,37
58610.202182955,214.594594594595,17,37
58610.861682955,214.234234234234,99,37
